"","Wavelength","Emission"
"547",896,93.56170296669
"548",897,93.428599834442
"549",898,93.262898921967
"550",899,93.144798278809
"551",900,93.041497468948
"552",901,93.050897121429
"553",902,92.926698923111
"554",903,92.910999059677
"555",904,92.854297161102
"556",905,92.957800626755
"557",906,92.953300476074
"558",907,92.900598049164
"559",908,92.881399393082
"560",909,92.81359910965
"561",910,92.828899621964
"562",911,92.928999662399
"563",912,93.001997470856
"564",913,93.009698390961
"565",914,93.112397193909
"566",915,93.184798955917
"567",916,93.213999271393
"568",917,93.189698457718
"569",918,93.327701091766
"570",919,93.446600437164
"571",920,93.54550242424
"572",921,93.799698352814
"573",922,93.889802694321
"574",923,93.950098752975
"575",924,93.995898962021
"576",925,94.066900014877
"577",926,94.125199317932
"578",927,94.208997488022
"579",928,94.248199462891
"580",929,94.397801160812
"581",930,94.469499588013
"582",931,94.454801082611
"583",932,94.427299499512
"584",933,94.417500495911
"585",934,94.427001476288
"586",935,94.451498985291
"587",936,94.439297914505
"588",937,94.402199983597
"589",938,94.427698850632
"590",939,94.322800636292
"591",940,94.212299585342
"592",941,94.162499904633
"593",942,94.073897600174
"594",943,93.926501274109
"595",944,93.861800432205
"596",945,93.805199861526
"597",946,93.76540184021
"598",947,93.734401464462
"599",948,93.616598844528
"600",949,93.55720281601
"601",950,93.439197540283
"602",951,93.393397331238
"603",952,93.392097949982
"604",953,93.300098180771
"605",954,93.316197395325
"606",955,93.25789809227
"607",956,93.136900663376
"608",957,93.080198764801
"609",958,93.08779835701
"610",959,93.086701631546
"611",960,93.055599927902
"612",961,93.023598194122
"613",962,92.992299795151
"614",963,93.006199598312
"615",964,93.055498600006
"616",965,93.025398254395
"617",966,93.042397499084
"618",967,93.106800317764
"619",968,93.140000104904
"620",969,93.128401041031
"621",970,93.118101358414
"622",971,93.106299638748
"623",972,93.132299184799
"624",973,93.199402093887
"625",974,93.278402090073
"626",975,93.367201089859
"627",976,93.393397331238
"628",977,93.382000923157
"629",978,93.394500017166
"630",979,93.341398239136
"631",980,93.332600593567
"632",981,93.351602554321
"633",982,93.365901708603
"634",983,93.350297212601
"635",984,93.462002277374
"636",985,93.622398376465
"637",986,93.662297725677
"638",987,93.665897846222
"639",988,93.679201602936
"640",989,93.780797719955
"641",990,93.780398368835
"642",991,93.829101324081
"643",992,93.904900550842
"644",993,93.983000516891
"645",994,94.076699018478
"646",995,94.1290974617
"647",996,94.164597988129
"648",997,94.290697574615
"649",998,94.352000951767
"650",999,94.36360001564
"651",1000,94.374698400497
